id,flood_id,country,event_location,event_dates,language_detected,url,page_title,text_snippet,pipeline_prediction,flood_term_hits,impact_term_hits,location_term_hits,word_count,label,notes
119,253,Costa Rica,"Sarapiqui district (Heredia province); San Carlos district (Alajuela province); Turrialba district (Cartago province); Pococi, Talamanca districts (Limon province)",2015-06-27 → 2015-07-09,spa,http://www.gaceta.go.cr/pub/2009/10/14/COMP_14_10_2009.html,LA GACETA Nº 199 del 14 de octubre del 2009,"EL PRESIDENTE DE EL MINISTRO DE COMERCIO EXTERIOR Y En uso de las facultades y atribuciones que les confieren los artículos 140 incisos 3), 18) y 20) y 146 de Considerando: I.—Que II.—Que se impone la necesidad de adaptar las normas reglamentarias del Régimen de Perfeccionamiento Activo para que se ajuste a la realidad imperante, dentro del marco de la legalidad. III.—Que el Régimen jurídico aduanero debe interpretarse en la forma que garantice mejor el desarrollo del comercio exterior de IV.—Que por las razones indicadas es necesario efectuar las reformas que se proponen de seguido, al Reglam…",pipeline_yes,4,3,9,46906,0,
120,252,Uruguay,"All departments Artigas, Canelones, Cerro Largo, Colonia, Durazno, Flores, Florida, Lavalleja, Montevideo, Paysandu, Rio Negro, Rivera, Rocha, Salto, San Jose, Soriano (Dolores, Cadol, Barrio Paris, Centro and Altos de Dolores), Tacuarembo, Treinta Y Tres provinces",2016-04-12 → 2016-05-11,spa,http://ladiaria.com.uy/?m=humor,la diaria: Plan Cóndor,"La sentencia del juicio que investigó el Plan Cóndor Portada de la diaria El ex militar uruguayo Manuel Cordero fue condenado por la justicia argentina a 25 años de prisión como ""partícipe necesario, penalmente responsable de privación de libertad en once casos"". Este viernes se dio a conocer la sentencia por el juicio del Plan Cóndor, por el que se condenó a 15 acusados. El PIT-CNT entregó ayer al Ministerio de Economía y Finanzas una propuesta alternativa a las “medidas de consolidación fiscal” que presentó el Poder Ejecutivo el lunes. El planteo procura contribuir “a una mejor distribución …",pipeline_boundary,2,0,2,698,0,
121,228,Mexico,"Chiapas, Tabasco, Veracruz",2020-11-09 → 2020-11-10,spa,https://www.chiapasparalelo.com/opinion/2013/10/vivir-sin-caminar/,Vivir sin caminar | Chiapasparalelo,"Vivir sin caminar Me rompí la columna vertebral en un accidente automovilístico, el 16 de abril de 1985, hace 25 años y cuatro días. Desde entonces no he podido caminar, ni he sentido en mi cuerpo el torrente fresco de los ríos ni el oleaje agitado del mar. Me desplazo en una silla de ruedas con el motor de mis brazos y me divierto dándole vueltas al Parque México. Acelero al máximo para que mis piernas espásticas vibren, ardan, hormigueen, se fatiguen, se relajen, como si me sostuvieran de pie y me transportaran. He aprendido a esquivar la caca de los perros, aunque no las bolitas de los más …",pipeline_boundary,4,0,2,2955,0,
122,231,Honduras,"Francisco Morazán, Olancho, Colón, Cortés (La Lima), Atlántida, Islas de La Bahía, Santa Bárbara, El Paraíso, Yoro, Gracias a Dios",2017-10-23 → 2017-10-29,spa,http://elpulso.hn/la-ms13-del-narcomenudeo-a-grandes-traficantes-y-mas-alla/,"La MS13, del narcomenudeo a grandes traficantes y más allá (Parte 2 de 2) – El Pulso","La revista InSight Crime, en conjunto con la Asociación para una Sociedad más Justa, ASJ, presentaron el resultado de su investigación sobre Maras y Pandillas en Honduras. En ese informe se describe la situación actual de las maras y pandillas en Honduras. Se hace un énfasis en la historia, la presencia geográfica, la estructura y el modus operandi de la 18 y de la MS13 en el país. También se analiza cómo podrían estar evolucionando las maras y pandillas para convertirse en organizaciones criminales más sofisticadas. Lea además… Del narcomenudeo a grandes traficantes. La MS13 se ha enfocado du…",pipeline_boundary,2,0,2,2534,0,
123,255,United States of America,"Fayette, Grimes, Harris, Parker counties, Houston districts (Texas province)",2016-04-16 → 2016-04-19,eng,http://www.kktv.com/blogs/talkweather/27697784.html?site=mobile,Gustav Gets... BIG!,"As we predicted, Gustav became quite large overnight. If you visited me at the State Fair, you know I had been watching Gustav intently. I had also been telling people that I thought it would explode in a very short period of time, and boy did it ever. Going from a relatively weak hurricane, to an extremely dangerous Category 4. Top sustained winds are 145 mph, with gusts to 170 mph! We expect Gustav to strengthen. In fact, Gustav is only 10mph away from a Category 5 storm. Below is a satellite picture of Gustav: Gustav has a well defined eye, and outflow is good in all quadrants of the storm.…",pipeline_yes,2,1,1,352,1,
124,231,Honduras,"Francisco Morazán, Olancho, Colón, Cortés (La Lima), Atlántida, Islas de La Bahía, Santa Bárbara, El Paraíso, Yoro, Gracias a Dios",2017-10-23 → 2017-10-29,spa,http://confidencialhn.com/2016/08/31/red-criminal-asalto-el-presupuesto-del-fondo-vial/,Red criminal asaltó el presupuesto del Fondo Vial de Honduras | ConfidencialHN,"TEGUCIGALPA, HONDURAS (Por David Romero) Toda una red criminal que ha operado desde las instituciones públicas fue utilizada para drenar multimillonarias sumas de dinero, específicamente, del presupuesto asignado al Fondo Vial, durante la administración del entonces titular de la Secretaria de Obras Publicas Transporte y vivienda, (Soptravi) Miguel Rodrigo Pastor. Información en poder de ConfidencialHN, revelan cómo esta red criminal constituida por altos funcionarios, dirigentes políticos, diputados del Congreso Nacional y prestanombres o testaferros, se coludieron para saquear los fondos del…",pipeline_yes,3,1,4,1333,0,
125,255,United States of America,"Fayette, Grimes, Harris, Parker counties, Houston districts (Texas province)",2016-04-16 → 2016-04-19,eng,http://www.dallasnews.com/business/airline-industry/20131127-american-airlines-and-us-airways-to-merge-dec.-9-following-judges-ok.ece,American Airlines and US Airways to merge Dec. 9 following judge’s OK | Dallas Morning News,"A federal judge gave American Airlines and US Airways his blessing Wednesday to merge on Dec. 9 and create the world’s largest airline. U.S. Bankruptcy Judge Sean Lane also gave American and its parent, AMR Corp., the green light to leave bankruptcy almost two years to the day after they filed for protection. “Today’s rulings by the court are another important step in our path toward emerging from restructuring and closing our planned merger with US Airways,” American spokesman Mike Trevino said in a statement. “The new American will compete on a global scale with a network that benefits our p…",pipeline_no,1,0,5,1076,0,
126,228,Mexico,"Chiapas, Tabasco, Veracruz",2020-11-09 → 2020-11-10,spa,https://www.chiapasparalelo.com/noticias/2020/11/atentados-en-el-mundo-disturbios-naturales-y-la-batalla-contra-el-coronavirus-avanzan/,"Atentados en el mundo, disturbios naturales y la batalla contra el coronavirus, avanzan | Chiapasparalelo","Atentados en el mundo, disturbios naturales y la batalla contra el coronavirus, avanzan Argentina podría recibir 25 millones de vacunas contra COVID-19 | Atentados en Viena, mueren dos personas y varios heridos | El Día de Muertos más extraño y solitario fue este año | Los niños y el Covid-19 no tienen tanta relación, con 2% de riesgo de contagios | Comienzan los preparativos para las votaciones en Estados Unidos | La Niña, el fenómeno natural que haría el siguiente año más caluroso | Detienen a dos youtubers que acosaron a dos chicas | Advirtieron las autoridades no ir a panteones y las perso…",pipeline_no,1,3,1,1801,0,
127,253,Costa Rica,"Sarapiqui district (Heredia province); San Carlos district (Alajuela province); Turrialba district (Cartago province); Pococi, Talamanca districts (Limon province)",2015-06-27 → 2015-07-09,spa,http://www.gaceta.go.cr/pub/2013/03/19/COMP_19_03_2013.html,LA GACETA N° 55 DEL 19 DE MARZO DEL 2013,"R-003-2013-MINAET.—San José a las diez horas cuarenta y cinco minutos del ocho de enero del dos mil trece. Se conoce recomendación de concesión de explotación en cauce de dominio público sobre brazo del Río San Carlos, a favor de la sociedad Inversiones Elvapi S. A., cédula jurídica número 3-101-104381, expediente administrativo N° 14-2011. Resultando: 1º—Que el 22 de setiembre del 2009, el señor Eliécer Francisco Valerio Mora, en representación de la sociedad Inversiones Elvapi S. A., cédula jurídica número 3-101-104381, presentó formal solicitud de concesión de extracción de materiales en Ca…",pipeline_yes,7,2,9,33990,0,
128,228,Mexico,"Chiapas, Tabasco, Veracruz",2020-11-09 → 2020-11-10,spa,https://www.chiapasparalelo.com/noticias/chiapas/2020/11/chiapas-entre-los-primeros-estados-con-mayor-impunidad-en-homicidios-dolosos/,Chiapas entre los primeros estados con mayor impunidad en homicidios dolosos | Chiapasparalelo,"Chiapas entre los primeros estados con mayor impunidad en homicidios dolosos * En México solo se castiga 1 de cada 10 homicidios. Impunidad Cero presentó este 10 de noviembre del 2020 el estudio “Impunidad en Homicidio Doloso y Feminicidio: Reporte 2020”, en la medición de la incidencia del homicidio doloso, destacaron que este fue de 89.6% en 2019, el nivel más alto de impunidad para este delito, desde que tienen registro. El estudio demostró que, en cinco años, las víctimas de homicidio doloso en México aumentaron 93%, y las entidades con mayores niveles fueron Morelos con 99.6%, seguido de …",pipeline_yes,2,1,3,964,0,
129,255,United States of America,"Fayette, Grimes, Harris, Parker counties, Houston districts (Texas province)",2016-04-16 → 2016-04-19,eng,http://www.krdo.com/news/Sen-Bennet-seeks-federal-funds-for-wildfire-recovery/19048620,Sen. Bennet seeks federal funds for wildfire recovery | News  - Home,"Colorado Sen. Michael Bennet visited the Waldo Canyon burn area on Friday and pledged to obtain more emergency money to pay for lowering the risk of flash flooding. Bennet said Congress previously allocated $20 million for Colorado wildfire recovery, with El Paso County to receive $10 million. The money was included in a bill to fund recovery from Hurricane Sandy. However, Bennet said Colorado's share no longer is part of the bill, due to the current budget stalemate in Washington, D.C. El Paso County Commissioner Sallie Clark said El Paso County received $1.2 million of its allocated $10 mill…",pipeline_no,2,1,3,319,1,
130,229,United States of America,"Mississippi, Missouri, Kentucky, Tennessee, Arkansas, Alabama, Illinois, Indiana, Louisiana provinces",2015-12-15 → 2016-01-06,eng,http://www.texastribune.org/2013/07/10/brief-top-texas-news-july-10-2013/,"The Brief: Top Texas News for July 10, 2013 | The Texas Tribune","The Big Conversation As a bus tour took the debate to Texas' largest city, strict new abortion regulations still drawing national attention moved another step toward becoming law. As the Tribune's Becca Aaronson reports, the state House on Tuesday night voted 98-49 to tentatively approve House Bill 2, which would ban abortions after 20 weeks and by some estimates close up to 90 percent of the state's abortion clinics. Supporters of the bill say it would improve women's safety, while opponents say it would effectively ban abortion in Texas. The vote came after 10 hours of impassioned debate. Ea…",pipeline_no,1,1,3,830,0,
131,252,Uruguay,"All departments Artigas, Canelones, Cerro Largo, Colonia, Durazno, Flores, Florida, Lavalleja, Montevideo, Paysandu, Rio Negro, Rivera, Rocha, Salto, San Jose, Soriano (Dolores, Cadol, Barrio Paris, Centro and Altos de Dolores), Tacuarembo, Treinta Y Tres provinces",2016-04-12 → 2016-05-11,spa,http://www.lr21.com.uy/comunidad/257205-el-dia-que-liber-seregni-dirigio-la-evacuacion-de-paso-de-los-toros,El día que Líber Seregni dirigió la evacuación de Paso de los Toros - Noticias Uruguay LARED21,"En abril de 1959 el coronel Líber Seregni fue designado, bajo el mando del general Magnani a atender las crecientes de las aguas en Paso de los Toros. La represa del Rincón del Bonete peligraba. Un día partió de “campera corta, a la cintura, y pantalón”, para inspeccionar la zona. “Volvía a los cuarenta días”, dijo. Fue en abril “Fue un comienzo de otoño (abril) tremendamente llovedor. Empezaron las noticias de que había desbordes de ríos y de arroyos, y que había una situación que se iba poniendo, de más en más, crítica, para la represa del Rincón del Bonete”. Era un mar “Fuimos en una avione…",pipeline_yes,4,2,2,982,1,
132,229,United States of America,"Mississippi, Missouri, Kentucky, Tennessee, Arkansas, Alabama, Illinois, Indiana, Louisiana provinces",2015-12-15 → 2016-01-06,eng,http://www.npr.org/2009/02/03/99915988/examining-the-fiery-legacy-of-andrew-jackson,Examining The Fiery Legacy Of Andrew Jackson : NPR,"Examining The Fiery Legacy Of Andrew Jackson Discussion Highlights More From Jon Meacham Book Tour is a Web feature and podcast. Each week, we present leading authors of fiction and nonfiction as they read from and discuss their work. A certain war-grizzled maverick has inspired a flurry of popular interest over the past few years, and it's easy to understand why. Something about Andrew Jackson seems to speak to this era's political sensibilities. The country's first true up-by-the-bootstraps president reshaped the executive branch and changed the process of electioneering. He was pragmatic, c…",pipeline_yes,2,7,5,5203,0,
133,229,United States of America,"Mississippi, Missouri, Kentucky, Tennessee, Arkansas, Alabama, Illinois, Indiana, Louisiana provinces",2015-12-15 → 2016-01-06,eng,http://www.pbs.org/newshour/bb/news-wrap-mideast-cease-fire-collapses-new-gaza-rocket-attacks/,News Wrap: Mideast cease-fire collapses after new attacks | PBS NewsHour,"News Wrap: Mideast cease-fire collapses after new Gaza rocket attacks [Sorry, the video for this story has expired, but you can still read the transcript below. ] JUDY WOODRUFF: State and local officials in Ferguson, Missouri, appealed today for people to stay home after dark. It’s the latest effort to end the nightly unrest since the police shooting of a black teenager, Michael Brown. But another police killing of another black suspect raised fresh fears of what’s to come when the sun goes down. By day, the main streets in Ferguson were busy with cars, many blowing horns in solidarity with de…",pipeline_yes,6,8,5,1440,0,
134,252,Uruguay,"All departments Artigas, Canelones, Cerro Largo, Colonia, Durazno, Flores, Florida, Lavalleja, Montevideo, Paysandu, Rio Negro, Rivera, Rocha, Salto, San Jose, Soriano (Dolores, Cadol, Barrio Paris, Centro and Altos de Dolores), Tacuarembo, Treinta Y Tres provinces",2016-04-12 → 2016-05-11,spa,http://www.elpais.com.uy/el-empresario/pier-luigi-taliento-dazzler-tower-montevideo.html,Pier Luigi Taliento: «Montevideo tiene mucho para ofrecer» | Noticias Uruguay y el Mundo actualizadas - Diario EL PAIS Uruguay,"Pier Luigi Taliento, Gerente de Dazzler Tower Montevideo «Montevideo tiene mucho para ofrecer» Nació en Brindisi, Italia, en 1962. Antes de graduarse como economista en la Universidad Bocconi, de Milán, a los 24 años, ingresó en Club Med como pasante y allí ascendió hasta ocupar la dirección en Argentina y en Italia, España y Portugal como región. Por Stella Maris Pusino [spusino@elpais.com.uy] Dejó la compañía para emprender como partneren una consultora turística, Turisma, y en 2007, crear White Consulting. En marzo, se unió a Grupo Fën para gerenciar la inminente apertura del Dazzler Tower.…",pipeline_boundary,2,0,4,2124,0,
