"id","flood_id","country","event_location","event_date","language_detected","url","domain","page_title","text_snippet","pipeline_prediction","flood_term_hits","impact_term_hits","location_term_hits","word_count","label","notes"
"93","6","United States of America","Kerr county (Texas)","2025-07-04","eng","https://www.climatecentral.org/news/after-micrometeoroid-strike-noaa-satellite-back-in-service-16103","climatecentral.org","NOAA Satellite Back Online After 'Micrometeoroid' Strike | Climate Central","News•June 10, 2013 NOAA Satellite Back Online After 'Micrometeoroid' Strike All three of the U.S. geostationary weather satellites — which provide most of the satellite images seen on your nightly TV weathercast — are back in service after a “micrometeoroid” caused one of the satellites to shut down on May 22. The shutdown forced the National Oceanic and Atmospheric Administration (NOAA) to maneuver a backup satellite into place to ensure a nearly continuous supply of weather data and imagery over the eastern U.S. and the Atlantic Ocean. An image showing the design of the next-generation of GO…","pipeline_boundary","2","","1","743","0",""
"94","3","Colombia","Bogotá area; North Santander department; La Calera municipality (Cundinamarca Department)","2022-11-14","spa","https://www.lafm.com.co/colombia/por-fuertes-lluvias-declaran-calamidad-publica-en-cinco-municipios-de-antioquia","lafm.com.co","Calamidad pública en cinco municipios de Antioquia | La FM","Al menos 1.789 familias afectadas es el censo preliminar de las inundaciones y los movimientos en masa en seis municipios del Urabá antioqueño, entre ellos Turbo, Apartadó, Chigorodó, Carepa, Mutatá y Murindó. Así mismo, 100 familias quedaron damnificadas por las emergencias. Los habitantes sufrieron por las inundaciones de sus casas y las pérdidas de enseres y cultivos. Más información: Mujer Cafam 2022: El premio se lo llevó Claudia Yurley Quintero El gobernador de Antioquia, Aníbal Gaviria Correa, aseguró que, salvo Murindó, las otras localidades ya declararon la Calamidad Pública para agil…","pipeline_boundary","7","","1","312","0",""
"95","6","United States of America","Kerr county (Texas)","2025-07-04","eng","https://abcnews.go.com/2020/video/meet-shark-tank-kid-entrepreneurs-mikaila-ulmer-mo-45727329","abcnews.go.com","Video Meet 'Shark Tank' kid entrepreneurs Mikaila Ulmer and Mo Bridges: Part 3 - ABC News","Meet 'Shark Tank' kid entrepreneurs Mikaila Ulmer and Mo Bridges: Part 3 Mikaila Ulmer introduced the sharks to her lemonade, while Mo Bridges promoted his ties. February 25, 2017 Additional Live Streams Top Stories Top Stories Communities across the US come together to help victims impacted by Texas floods 3 hours agoTSA terminates 'shoes-off' security measure, effective immediately 3 hours agoJudge sets October as sentencing date for Sean 'Diddy' Combs 3 hours agoNatural disasters like Texas floods can affect mental health: Experts Jul 08, 2025Gov. Abbott gives update on deadly Texas floods …","pipeline_boundary","3","","5","797","0",""
"96","6","United States of America","Kerr county (Texas)","2025-07-04","eng","https://kstp.com/ap-top-news/ap-top-news-us-headlines/death-toll-in-central-texas-flash-floods-rises-to-82-as-sheriff-says-10-campers-remain-missing/","kstp.com","Death toll in central Texas flash floods rises to 82 as sheriff says 10 campers remain missing - KSTP.com 5 Eyewitness News","Death toll in central Texas flash floods rises to 82 as sheriff says 10 campers remain missing KERRVILLE, Texas (AP) — Families sifted through waterlogged debris Sunday and stepped inside empty cabins at Camp Mystic, an all-girls summer camp ripped apart by flash floods that washed homes off their foundations and killed at least 82 people in central Texas. Rescuers maneuvering through challenging terrain, high waters and snakes including water moccasins continued their desperate search for the missing, including 10 girls and a counselor from the camp. For the first time since the storms began …","pipeline_yes","10","13.0","5","1331","1",""
"97","3","Colombia","Bogotá area; North Santander department; La Calera municipality (Cundinamarca Department)","2022-11-14","spa","https://www.rcnradio.com/bogota/mas-de-200000-familias-en-bogota-y-soacha-empezaron-recibir-ayudas-humanitarias","rcnradio.com","Familias en Bogotá y Soacha empezaron a recibir ayudas humanitarias | RCN Radio","En diàlogo con RCN Radio, el funcionario precisó que ""la decisión de nosotros fue apoyar los sitios más críticos, más vulnerables en Bogotá y Soacha, a esos lugares los estamos apoyando con 200 mil mercados"". ""Ese censo lo tiene el Instituto Distrital de Gestión de Riesgos y Cambio Climático (Idiger) ellos lo manejan, pero la decisión de nosotros fue apoyar los sitios más críticos y vulnerables en Bogotá y Soacha"", indicó González. (Audio) Eduardo José González, director de gestión del Riesgo, sobre entrega de más de 200 mil ayudas. El funcionario sostuvo que el sistema de Gestión del Riesgo v…","pipeline_boundary","2","","1","335","0",""
"98","6","United States of America","Kerr county (Texas)","2025-07-04","eng","https://grist.org/labor/the-worlds-garment-workers-are-on-the-frontlines-of-climate-impacts/","grist.org","The world's garment workers are on the front lines of climate impacts | Grist","This story is published in partnership with The Fuller Project. As Nour feeds another half-finished pair of pants through her sewing machine, her arms begin to shake. Amid the whir of fans, her T-shirt sticks to her like skin. She fights to focus, knowing full well her target of up to 100 pieces an hour isn’t going to hit itself. “I am completely soaked in sweat,” the 38-year-old says of her work shifts. “The heat makes me exhausted.” Nour, who asked to use a pseudonym out of fear of reprisal from her employer, works at Yakjin, a South Korean-owned garment factory in Cambodia. More than 2,500 …","pipeline_boundary","7","","4","2783","0",""
"99","6","United States of America","Kerr county (Texas)","2025-07-04","eng","https://grist.org/health/fertility-climate-change-ivf-hurricane/","grist.org","Four lost pregnancies. Five weeks of IVF injections. One storm. | Grist","On their very first date, Kirsti and Justin Mahon talked about wanting kids. They met on a dating app in 2016, nine months after Kirsti moved from Texas to Florida. Almost immediately, they fell in love. A little over two years later, they got married. Six months after that, they started trying for a baby. To their surprise, they got pregnant right away. But just as quickly, they had an early miscarriage. At 27, Kirsti didn’t have any reason to suspect fertility problems, and her obstetrician was quick to reassure her: Kirsti’s blood work looked normal, and getting pregnant after a month of tr…","pipeline_yes","3","8.0","4","3382","0"," [auto-relabeled: no flood keywords]"
"100","2","Brazil","Bahia state","2022-11-29","por","http://www2.cemaden.gov.br/04042021-previsao-de-risco-geo-hidrologicos/","2.cemaden.gov.br","04/04/2021 – Previsão de Risco Geo-Hidrológicos – Cemaden","Neste domingo (04/04/2021), o cenário de risco de eventos geo-hidrológicos para as mesorregiões do Brasil é apresentado a seguir: Risco Hidrológico ● Região Norte: Amazonas, Rondônia, Pará e Amapá. Permanece MODERADA a possibilidade de ocorrência de eventos hidrológicos (Figura 1) nas mesorregiões Sudoeste, Sul e Centro do Amazonas e na mesorregião Madeira-Guaporé em Rondônia, em decorrência da elevação gradual dos Rios Juruá, Tarauacá, Purus, Madeira e Solimões/Amazonas. Entre o norte do Pará e Amapá, somado à elevação gradual dos Rios Tapajós, Xingu e Parauapebas no Pará, é MODERADA possibil…","pipeline_boundary","8","","1","341","0",""
"101","1","Saint Lucia","Corinth, Bois drorange, and Grande Riviere (Gros Islet District)","2022-11-06","eng","https://nemo.gov.lc/News/Post/1397/Tropical-Storm-Dorian-Advisory-Number-10","nemo.gov.lc","NEMO Saint Lucia News","5:00 pm 26th August 2019 A TROPICAL STORM WARNING REMAINS IN EFFECT FOR SAINT LUCIA BUT WITH DORIAN STRENGTHENING HURRICANE CONDITIONS MAY BE EXPECTED AS WELL. At 5:00 pm today the center of Tropical Storm Dorian was located near latitude 12.7 degrees north, longitude 58.8 degrees west or about 165 miles or 270 kilometers east-southeast of Saint Lucia. Maximum sustained winds are near 60 mph or 95 km/h, with higher gusts. Slow strengthening is forecast during the next few days, and Dorian could be near hurricane strength on Tuesday. Tropical-storm-force winds extend outward up to 45 miles or 7…","pipeline_boundary","2","","1","335","0",""
"102","2","Brazil","Bahia state","2022-11-29","por","https://metsul.com/cenario-desta-semana-e-de-maior-risco-que-tempestade-ou-tornado/","metsul.com","Cenário desta semana é de maior risco que tempestade ou tornado","Comparados com enchentes, tornados e furacões recebem muito mais cobertura em meios de comunicação porque as imagens costumam impressionar de casas ou carros voando com a força do vento, além da enorme devastação que estes fenômenos trazem com cenas impactantes. Ao contrário do que ocorre com tempestades severas ou tornados, não existem caçadores de enchentes em busca de imagens. No entanto, a chuva é a principal causa de mortes relacionadas ao clima tanto no Brasil como nos Estados Unidos. No Brasil, ao menos 116 milhões de pessoas já foram afetados por desastres naturais nos últimos 120 anos…","pipeline_yes","8","8.0","1","802","1",""
"103","3","Colombia","Bogotá area; North Santander department; La Calera municipality (Cundinamarca Department)","2022-11-14","eng","https://colombiareports.com/calis-gang-crisis-represents-total-failure-social-institutions-cali-ombudsman/","colombiareports.com","Cali's gang crisis represents 'total failure of social institutions': Cali Ombudsman","On Thursday, four people were gunned down in broad daylight in one of the busiest distrcits of the southwestern Colombian city of Cali, over what police suspect was a drug feud. On Sunday, three children believed to be involved in gang activity were shot dead in another part of the city. The weekend before, between Saturday and Monday, there were a reported 23 murders in the city. This is “nothing outside of the normal,” according to Cali Ombudsman Andres Santamaria. In an interview with Colombia Reports, Santamaria explained how “wanton death and violence” had become part of daily life in Cal…","pipeline_boundary","2","","1","1230","0",""
"104","6","United States of America","Kerr county (Texas)","2025-07-04","eng","https://grist.org/agriculture/dos-rios-california-central-valley-floodplain/","grist.org","How California can solve its water woes by flooding its farmland | Grist","This story was produced by Grist and co-published with Fresnoland. The land of the Central Valley works hard. Here in the heart of California, in the most productive farming region in the United States, almost every square inch of land has been razed, planted, and shaped to support large-scale agriculture. The valley produces almonds, walnuts, pistachios, olives, cherries, beans, eggs, milk, beef, melons, pumpkins, sweet potatoes, tomatoes, and garlic. This economic mandate is clear to the naked eye: Trucks laden with fertilizer or diesel trundle down arrow-straight roads past square field aft…","pipeline_boundary","12","","4","3899","0",""
